"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2020","YEAR - JUN ACREAGE","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","260,000",""
"SURVEY","2020","YEAR - JUN ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,700,000",""
"SURVEY","2020","YEAR - MAR ACREAGE","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","410,000",""
"SURVEY","2020","YEAR - MAR ACREAGE","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,800,000",""
"SURVEY","2020","YEAR - MAR ACREAGE","","STATE","NEBRASKA","31","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","200,000",""
"SURVEY","2020","YEAR - MAR ACREAGE","","STATE","OKLAHOMA","40","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","340,000",""
"SURVEY","2020","YEAR - MAR ACREAGE","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","270,000",""
"SURVEY","2020","YEAR - MAR ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,800,000",""
"SURVEY","2020","YEAR - OCT FORECAST","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","375,000",""
"SURVEY","2020","YEAR - OCT FORECAST","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","3,000,000",""
"SURVEY","2020","YEAR - OCT FORECAST","","STATE","NEBRASKA","31","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","195,000",""
"SURVEY","2020","YEAR - OCT FORECAST","","STATE","OKLAHOMA","40","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","310,000",""
"SURVEY","2020","YEAR - OCT FORECAST","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","210,000",""
"SURVEY","2020","YEAR - OCT FORECAST","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,700,000",""
"SURVEY","2019","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","365,000",""
"SURVEY","2019","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,600,000",""
"SURVEY","2019","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","200,000",""
"SURVEY","2019","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","300,000",""
"SURVEY","2019","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","250,000",""
"SURVEY","2019","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,550,000",""
"SURVEY","2019","YEAR - AUG ACREAGE","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","380,000",""
"SURVEY","2019","YEAR - AUG ACREAGE","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,600,000",""
"SURVEY","2019","YEAR - AUG ACREAGE","","STATE","NEBRASKA","31","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","230,000",""
"SURVEY","2019","YEAR - AUG ACREAGE","","STATE","OKLAHOMA","40","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","300,000",""
"SURVEY","2019","YEAR - AUG ACREAGE","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","230,000",""
"SURVEY","2019","YEAR - AUG ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,550,000",""
"SURVEY","2019","YEAR - JUN ACREAGE","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","350,000",""
"SURVEY","2019","YEAR - JUN ACREAGE","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,650,000",""
"SURVEY","2019","YEAR - JUN ACREAGE","","STATE","NEBRASKA","31","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","230,000",""
"SURVEY","2019","YEAR - JUN ACREAGE","","STATE","OKLAHOMA","40","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","280,000",""
"SURVEY","2019","YEAR - JUN ACREAGE","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","215,000",""
"SURVEY","2019","YEAR - JUN ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,400,000",""
"SURVEY","2019","YEAR - MAR ACREAGE","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","375,000",""
"SURVEY","2019","YEAR - MAR ACREAGE","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,750,000",""
"SURVEY","2019","YEAR - MAR ACREAGE","","STATE","NEBRASKA","31","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","210,000",""
"SURVEY","2019","YEAR - MAR ACREAGE","","STATE","OKLAHOMA","40","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","250,000",""
"SURVEY","2019","YEAR - MAR ACREAGE","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","200,000",""
"SURVEY","2019","YEAR - MAR ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,350,000",""
"SURVEY","2019","YEAR - OCT ACREAGE","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","365,000",""
"SURVEY","2019","YEAR - OCT ACREAGE","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,600,000",""
"SURVEY","2019","YEAR - OCT ACREAGE","","STATE","NEBRASKA","31","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","195,000",""
"SURVEY","2019","YEAR - OCT ACREAGE","","STATE","OKLAHOMA","40","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","305,000",""
"SURVEY","2019","YEAR - OCT ACREAGE","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","245,000",""
"SURVEY","2019","YEAR - OCT ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,550,000",""
"SURVEY","2018","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","12,000",""
"SURVEY","2018","YEAR","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","355,000",""
"SURVEY","2018","YEAR","","STATE","GEORGIA","13","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","25,000",""
"SURVEY","2018","YEAR","","STATE","ILLINOIS","17","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","18,000",""
"SURVEY","2018","YEAR","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,800,000",""
"SURVEY","2018","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","8,000",""
"SURVEY","2018","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","4,000",""
"SURVEY","2018","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","2018","YEAR","","STATE","NEBRASKA","31","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","230,000",""
"SURVEY","2018","YEAR","","STATE","NEW MEXICO","35","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","80,000",""
"SURVEY","2018","YEAR","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","18,000",""
"SURVEY","2018","YEAR","","STATE","OKLAHOMA","40","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","300,000",""
"SURVEY","2018","YEAR","","STATE","OTHER STATES","","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","YEAR","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","260,000",""
"SURVEY","2018","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,550,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","ARKANSAS","05","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","10,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","GEORGIA","13","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","25,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","ILLINOIS","17","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,850,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","LOUISIANA","22","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","10,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","70,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","NEBRASKA","31","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","220,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","NEW MEXICO","35","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","110,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","OKLAHOMA","40","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","300,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,600,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","ARKANSAS","05","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","15,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","GEORGIA","13","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","30,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","ILLINOIS","17","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","22,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","KANSAS","20","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","2,750,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","LOUISIANA","22","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","10,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","MISSISSIPPI","28","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","5,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","MISSOURI","29","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","NEBRASKA","31","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","200,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","NEW MEXICO","35","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","NORTH CAROLINA","37","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","OKLAHOMA","40","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","OTHER STATES","","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","SOUTH DAKOTA","46","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","300,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,600,000",""
"SURVEY","2018","YEAR - OCT ACREAGE","","STATE","ARKANSAS","05","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","12,000",""
"SURVEY","2018","YEAR - OCT ACREAGE","","STATE","COLORADO","08","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","355,000",""
"SURVEY","2018","YEAR - OCT ACREAGE","","STATE","GEORGIA","13","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","25,000",""
"SURVEY","2018","YEAR - OCT ACREAGE","","STATE","ILLINOIS","17","","","","","","","00000000","","SORGHUM","SORGHUM - ACRES PLANTED","TOTAL","NOT SPECIFIED","18,000",""
