"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2019","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","157,000",""
"SURVEY","2019","YEAR - JUN ACREAGE","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,301,000",""
"SURVEY","2019","YEAR - JUN ACREAGE","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","492,000",""
"SURVEY","2019","YEAR - JUN ACREAGE","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","420,000",""
"SURVEY","2019","YEAR - JUN ACREAGE","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","2019","YEAR - JUN ACREAGE","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","193,000",""
"SURVEY","2019","YEAR - JUN ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","200,000",""
"SURVEY","2019","YEAR - MAR ACREAGE","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,401,000",""
"SURVEY","2019","YEAR - MAR ACREAGE","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","485,000",""
"SURVEY","2019","YEAR - MAR ACREAGE","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2019","YEAR - MAR ACREAGE","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","2019","YEAR - MAR ACREAGE","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","229,000",""
"SURVEY","2019","YEAR - MAR ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","205,000",""
"SURVEY","2019","YEAR - SEP ACREAGE","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,156,000",""
"SURVEY","2019","YEAR - SEP ACREAGE","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","496,000",""
"SURVEY","2019","YEAR - SEP ACREAGE","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","425,000",""
"SURVEY","2019","YEAR - SEP ACREAGE","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","117,000",""
"SURVEY","2019","YEAR - SEP ACREAGE","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","187,000",""
"SURVEY","2019","YEAR - SEP ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","159,000",""
"SURVEY","2018","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,441,000",""
"SURVEY","2018","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","506,000",""
"SURVEY","2018","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","440,000",""
"SURVEY","2018","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","140,000",""
"SURVEY","2018","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","224,000",""
"SURVEY","2018","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","195,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,391,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","487,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","410,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","199,000",""
"SURVEY","2018","YEAR - JUN ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","203,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,331,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","440,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","410,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","120,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","219,000",""
"SURVEY","2018","YEAR - MAR ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","170,000",""
"SURVEY","2018","YEAR - SEP ACREAGE","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,441,000",""
"SURVEY","2018","YEAR - SEP ACREAGE","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","500,000",""
"SURVEY","2018","YEAR - SEP ACREAGE","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","440,000",""
"SURVEY","2018","YEAR - SEP ACREAGE","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","140,000",""
"SURVEY","2018","YEAR - SEP ACREAGE","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","224,000",""
"SURVEY","2018","YEAR - SEP ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","198,000",""
"SURVEY","2017","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,161,000",""
"SURVEY","2017","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","445,000",""
"SURVEY","2017","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2017","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","115,000",""
"SURVEY","2017","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","169,000",""
"SURVEY","2017","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","173,000",""
"SURVEY","2017","YEAR - MAR ACREAGE","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,196,000",""
"SURVEY","2017","YEAR - MAR ACREAGE","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","539,000",""
"SURVEY","2017","YEAR - MAR ACREAGE","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2017","YEAR - MAR ACREAGE","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","120,000",""
"SURVEY","2017","YEAR - MAR ACREAGE","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","206,000",""
"SURVEY","2017","YEAR - MAR ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","165,000",""
"SURVEY","2017","YEAR - OCT FORECAST","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,161,000",""
"SURVEY","2017","YEAR - OCT FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","462,000",""
"SURVEY","2017","YEAR - OCT FORECAST","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2017","YEAR - OCT FORECAST","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","120,000",""
"SURVEY","2017","YEAR - OCT FORECAST","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","169,000",""
"SURVEY","2017","YEAR - OCT FORECAST","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","175,000",""
"SURVEY","2017","YEAR - SEP FORECAST","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,161,000",""
"SURVEY","2017","YEAR - SEP FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","462,000",""
"SURVEY","2017","YEAR - SEP FORECAST","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","400,000",""
"SURVEY","2017","YEAR - SEP FORECAST","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","120,000",""
"SURVEY","2017","YEAR - SEP FORECAST","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","169,000",""
"SURVEY","2017","YEAR - SEP FORECAST","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","175,000",""
"SURVEY","2016","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,546,000",""
"SURVEY","2016","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","541,000",""
"SURVEY","2016","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","437,000",""
"SURVEY","2016","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","195,000",""
"SURVEY","2016","YEAR","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","236,000",""
"SURVEY","2016","YEAR","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","195,000",""
"SURVEY","2016","YEAR - MAR ACREAGE","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,581,000",""
"SURVEY","2016","YEAR - MAR ACREAGE","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","427,000",""
"SURVEY","2016","YEAR - MAR ACREAGE","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","440,000",""
"SURVEY","2016","YEAR - MAR ACREAGE","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","220,000",""
"SURVEY","2016","YEAR - MAR ACREAGE","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","207,000",""
"SURVEY","2016","YEAR - MAR ACREAGE","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","189,000",""
"SURVEY","2016","YEAR - SEP FORECAST","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,551,000",""
"SURVEY","2016","YEAR - SEP FORECAST","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","564,000",""
"SURVEY","2016","YEAR - SEP FORECAST","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","440,000",""
"SURVEY","2016","YEAR - SEP FORECAST","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","195,000",""
"SURVEY","2016","YEAR - SEP FORECAST","","STATE","MISSOURI","29","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","236,000",""
"SURVEY","2016","YEAR - SEP FORECAST","","STATE","TEXAS","48","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","195,000",""
"SURVEY","2015","YEAR","","STATE","ARKANSAS","05","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","1,311,000",""
"SURVEY","2015","YEAR","","STATE","CALIFORNIA","06","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","429,000",""
"SURVEY","2015","YEAR","","STATE","LOUISIANA","22","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","420,000",""
"SURVEY","2015","YEAR","","STATE","MISSISSIPPI","28","","","","","","","00000000","","RICE","RICE - ACRES PLANTED","TOTAL","NOT SPECIFIED","150,000",""
